"workerid","content","short_trigger","ai_block","ai","projective","verb","op","exp_block"
"1963","julian","prove","block1",0.46,0.5,"prove","n","2"
"1963","mary","admit","block1",0.5,0.73,"admit","n","2"
"1963","mia","confirm","block1",0.67,0.38,"confirm","n","2"
"1963","olivia","see","block1",0.41,0.63,"see","n","2"
"1963","owen","demonstrate","block1",0.57,0.5,"demonstrate","n","2"
"1963","sophia","say","block1",0.31,0.9,"say","n","2"
"1963","tony","be_annoyed","block1",0.98,0.93,"be_annoyed","n","2"
"1963","zoe","hear","block1",0.43,0.69,"hear","n","2"
"1964","charley","acknowledge","block2",0.03,0.01,"acknowledge","n","2"
"1964","danny","reveal","block2",0.02,0.97,"reveal","n","2"
"1964","emily","pretend","block2",0.32,0.22,"pretend","n","2"
"1964","emma","establish","block2",0.11,0.05,"establish","n","2"
"1964","frank","hear","block2",0.04,0.19,"hear","n","2"
"1964","grace","prove","block2",0,0.01,"prove","n","2"
"1964","isabella","inform","block2",0.23,0.01,"inform","n","2"
"1964","jackson","admit","block2",0.03,0.05,"admit","n","2"
"1964","jayden","suggest","block2",0.31,0.09,"suggest","n","2"
"1964","jon","discover","block2",0.62,0.06,"discover","n","2"
"1964","josh","demonstrate","block2",0.38,0.01,"demonstrate","n","2"
"1964","josie","think","block2",0.02,0.13,"think","n","2"
"1964","julian","see","block2",0.34,0.06,"see","n","2"
"1964","mary","be_annoyed","block2",0.69,0.96,"be_annoyed","n","2"
"1964","mia","know","block2",0.03,0,"know","n","2"
"1964","olivia","announce","block2",0.05,0.01,"announce","n","2"
"1964","owen","confirm","block2",0.15,0,"confirm","n","2"
"1964","sophia","say","block2",0.02,0,"say","n","2"
"1964","tony","confess","block2",0.02,0.02,"confess","n","2"
"1964","zoe","be_right","block2",0.75,0.78,"be_right","n","2"
"1965","charley","admit","block2",0.54,0.56,"admit","n","2"
"1965","danny","reveal","block2",0.56,0.84,"reveal","n","2"
"1965","emily","say","block2",0.92,0.61,"say","n","2"
"1965","emma","be_annoyed","block2",0.0600000000000001,0.95,"be_annoyed","n","2"
"1965","frank","confirm","block2",0.57,0.64,"confirm","n","2"
"1965","grace","announce","block2",0.84,0.49,"announce","n","2"
"1965","isabella","think","block2",0.55,0.63,"think","n","2"
"1965","jackson","suggest","block2",0.6,0.61,"suggest","n","2"
"1965","jayden","demonstrate","block2",0.9,0.66,"demonstrate","n","2"
"1965","jon","acknowledge","block2",0.69,0.83,"acknowledge","n","2"
"1965","josh","hear","block2",0.58,0.98,"hear","n","2"
"1965","josie","prove","block2",0.74,0.49,"prove","n","2"
"1965","julian","pretend","block2",0.59,0.95,"pretend","n","2"
"1965","mary","confess","block2",0.53,0.96,"confess","n","2"
"1965","mia","establish","block2",0.55,0.56,"establish","n","2"
"1965","olivia","be_right","block2",0.64,0.08,"be_right","n","2"
"1965","owen","discover","block2",0.61,0.94,"discover","n","2"
"1965","sophia","inform","block2",0.76,0.82,"inform","n","2"
"1965","tony","know","block2",0.58,0.96,"know","n","2"
"1965","zoe","see","block2",0.11,0.96,"see","n","2"
"1966","charley","pretend","block1",1,0,"pretend","n","2"
"1966","danny","see","block1",1,0,"see","n","2"
"1966","emily","be_annoyed","block1",0,0.48,"be_annoyed","n","2"
"1966","emma","announce","block1",0,0.51,"announce","n","2"
"1966","frank","establish","block1",1,0,"establish","n","2"
"1966","grace","know","block1",1,0,"know","n","2"
"1966","isabella","confirm","block1",1,0.48,"confirm","n","2"
"1966","jackson","inform","block1",1,0,"inform","n","2"
"1966","jayden","be_right","block1",1,0,"be_right","n","2"
"1966","jon","confess","block1",1,0,"confess","n","2"
"1966","josh","demonstrate","block1",1,0,"demonstrate","n","2"
"1966","josie","discover","block1",0,0.48,"discover","n","2"
"1966","julian","admit","block1",1,0.48,"admit","n","2"
"1966","mary","think","block1",1,0.49,"think","n","2"
"1966","mia","say","block1",1,0,"say","n","2"
"1966","olivia","prove","block1",1,0,"prove","n","2"
"1966","owen","suggest","block1",1,0,"suggest","n","2"
"1966","sophia","hear","block1",1,0,"hear","n","2"
"1966","tony","reveal","block1",1,0.48,"reveal","n","2"
"1966","zoe","acknowledge","block1",1,0,"acknowledge","n","2"
"1968","charley","establish","block1",0.9,0.1,"establish","n","2"
"1968","danny","confess","block1",0.85,0.35,"confess","n","2"
"1968","emily","hear","block1",0.79,0.68,"hear","n","2"
"1968","emma","reveal","block1",0.82,0.38,"reveal","n","2"
"1968","frank","prove","block1",0.76,0.12,"prove","n","2"
"1968","grace","announce","block1",0.6,0.67,"announce","n","2"
"1968","isabella","think","block1",0.75,0.16,"think","n","2"
"1968","jackson","say","block1",0.9,0.21,"say","n","2"
"1968","jayden","pretend","block1",0.9,0.12,"pretend","n","2"
"1968","jon","confirm","block1",0.85,0.1,"confirm","n","2"
"1968","josh","discover","block1",0.44,0.59,"discover","n","2"
"1968","josie","be_right","block1",0.92,0.13,"be_right","n","2"
"1968","julian","admit","block1",0.54,0.52,"admit","n","2"
"1968","mary","acknowledge","block1",0.44,0.49,"acknowledge","n","2"
"1968","mia","demonstrate","block1",0.89,0.29,"demonstrate","n","2"
"1968","olivia","see","block1",0.38,0.5,"see","n","2"
"1968","owen","inform","block1",0.49,0.73,"inform","n","2"
"1968","sophia","be_annoyed","block1",0.3,0.79,"be_annoyed","n","2"
"1968","tony","know","block1",0.48,0.72,"know","n","2"
"1968","zoe","suggest","block1",0.91,0.26,"suggest","n","2"
"1969","charley","demonstrate","block2",0.17,0.99,"demonstrate","n","2"
"1969","danny","establish","block2",0.41,0.03,"establish","n","2"
"1969","emily","confess","block2",0.18,0.74,"confess","n","2"
"1969","emma","confirm","block2",0.14,0.71,"confirm","n","2"
"1969","frank","think","block2",0.16,0.73,"think","n","2"
"1969","grace","be_right","block2",0.0600000000000001,0.55,"be_right","n","2"
"1969","isabella","hear","block2",0.22,0.14,"hear","n","2"
"1969","jackson","say","block2",0.14,0.2,"say","n","2"
"1969","jayden","admit","block2",0.19,0.2,"admit","n","2"
"1969","jon","prove","block2",0.02,0.32,"prove","n","2"
"1969","josh","reveal","block2",0.21,0.81,"reveal","n","2"
"1969","josie","know","block2",0.03,0.88,"know","n","2"
"1969","julian","suggest","block2",0.32,0.27,"suggest","n","2"
"1969","mary","pretend","block2",0.18,0.96,"pretend","n","2"
"1969","mia","see","block2",0.16,0.16,"see","n","2"
"1969","olivia","be_annoyed","block2",0.21,0.94,"be_annoyed","n","2"
"1969","owen","announce","block2",0.21,0.9,"announce","n","2"
"1969","sophia","inform","block2",0.17,0.73,"inform","n","2"
"1969","tony","acknowledge","block2",0.32,0.77,"acknowledge","n","2"
"1969","zoe","discover","block2",0.18,0.59,"discover","n","2"
"1970","charley","say","block2",0.37,0.24,"say","n","2"
"1970","danny","confirm","block2",0.13,0.3,"confirm","n","2"
"1970","emily","announce","block2",0.46,0.45,"announce","n","2"
"1970","emma","demonstrate","block2",0.29,0.24,"demonstrate","n","2"
"1970","frank","discover","block2",0.44,0.73,"discover","n","2"
"1970","grace","pretend","block2",0.6,0.34,"pretend","n","2"
"1970","isabella","establish","block2",0.35,0.3,"establish","n","2"
"1970","jackson","prove","block2",0.49,0.33,"prove","n","2"
"1970","jayden","reveal","block2",0.28,0.37,"reveal","n","2"
"1970","jon","inform","block2",0.35,0.24,"inform","n","2"
"1970","josh","see","block2",0.2,0.92,"see","n","2"
"1970","josie","be_annoyed","block2",0.63,0.98,"be_annoyed","n","2"
"1970","julian","hear","block2",0.27,0.69,"hear","n","2"
"1970","mary","think","block2",0.3,0.36,"think","n","2"
"1970","mia","acknowledge","block2",0.51,0.57,"acknowledge","n","2"
"1970","olivia","be_right","block2",0.75,0.04,"be_right","n","2"
"1970","owen","admit","block2",0.49,0.45,"admit","n","2"
"1970","sophia","suggest","block2",0.39,0.23,"suggest","n","2"
"1970","tony","know","block2",0.3,0.67,"know","n","2"
"1970","zoe","confess","block2",0.3,0.84,"confess","n","2"
"1971","charley","confirm","block1",0.96,0.11,"confirm","n","2"
"1971","danny","pretend","block1",1,0,"pretend","n","2"
"1971","emily","see","block1",0.83,0.8,"see","n","2"
"1971","emma","suggest","block1",0.93,0.05,"suggest","n","2"
"1971","frank","establish","block1",0.9,0.12,"establish","n","2"
"1971","grace","hear","block1",0.68,0.77,"hear","n","2"
"1971","isabella","confess","block1",0.88,0.11,"confess","n","2"
"1971","jackson","inform","block1",0.89,0.84,"inform","n","2"
"1971","jayden","discover","block1",0.94,0.82,"discover","n","2"
"1971","jon","reveal","block1",0.94,0.5,"reveal","n","2"
"1971","josh","know","block1",0.44,0.87,"know","n","2"
"1971","josie","acknowledge","block1",0.9,0.77,"acknowledge","n","2"
"1971","julian","demonstrate","block1",1,0.13,"demonstrate","n","2"
"1971","mary","be_right","block1",1,0,"be_right","n","2"
"1971","mia","admit","block1",0.84,0.2,"admit","n","2"
"1971","olivia","be_annoyed","block1",1,0.95,"be_annoyed","n","2"
"1971","owen","say","block1",0.91,0,"say","n","2"
"1971","sophia","prove","block1",0.97,0.1,"prove","n","2"
"1971","tony","announce","block1",0.91,0.53,"announce","n","2"
"1971","zoe","think","block1",1,0.49,"think","n","2"
"1972","charley","announce","block1",1,0,"announce","n","2"
"1972","danny","establish","block1",1,0,"establish","n","2"
"1972","emily","pretend","block1",1,0,"pretend","n","2"
"1972","emma","see","block1",1,0,"see","n","2"
"1972","frank","discover","block1",1,0,"discover","n","2"
"1972","grace","inform","block1",1,0,"inform","n","2"
"1972","isabella","think","block1",0,0,"think","n","2"
"1972","jackson","say","block1",1,0,"say","n","2"
"1972","jayden","know","block1",0.01,0,"know","n","2"
"1972","jon","demonstrate","block1",0.48,0,"demonstrate","n","2"
"1972","josh","hear","block1",0.49,0,"hear","n","2"
"1972","josie","reveal","block1",0,0,"reveal","n","2"
"1972","julian","confess","block1",1,0,"confess","n","2"
"1972","mary","acknowledge","block1",1,0,"acknowledge","n","2"
"1972","mia","be_annoyed","block1",0,0,"be_annoyed","n","2"
"1972","olivia","admit","block1",1,0,"admit","n","2"
"1972","owen","be_right","block1",0.99,0,"be_right","n","2"
"1972","sophia","suggest","block1",0,0,"suggest","n","2"
"1972","tony","confirm","block1",1,0,"confirm","n","2"
"1972","zoe","prove","block1",1,0,"prove","n","2"
"1973","charley","reveal","block2",0.07,0.92,"reveal","n","2"
"1973","danny","hear","block2",0.12,0.97,"hear","n","2"
"1973","emily","say","block2",0.05,0.44,"say","n","2"
"1973","emma","confirm","block2",0.05,0.79,"confirm","n","2"
"1973","frank","announce","block2",0.13,0.97,"announce","n","2"
"1973","grace","see","block2",0.03,0.91,"see","n","2"
"1973","isabella","confess","block2",0.08,0.94,"confess","n","2"
"1973","jackson","establish","block2",0.04,0.85,"establish","n","2"
"1973","jayden","be_annoyed","block2",0.09,0.97,"be_annoyed","n","2"
"1973","jon","pretend","block2",0.02,0.97,"pretend","n","2"
"1973","josh","discover","block2",0.07,0.97,"discover","n","2"
"1973","josie","acknowledge","block2",0.35,1,"acknowledge","n","2"
"1973","julian","admit","block2",0.03,0.95,"admit","n","2"
"1973","mary","be_right","block2",0.96,0.02,"be_right","n","2"
"1973","mia","inform","block2",0.65,0.95,"inform","n","2"
"1973","olivia","suggest","block2",0.26,0.07,"suggest","n","2"
"1973","owen","prove","block2",0.07,0.97,"prove","n","2"
"1973","sophia","think","block2",0.97,0.88,"think","n","2"
"1973","tony","demonstrate","block2",0.85,0.96,"demonstrate","n","2"
"1973","zoe","know","block2",0.0600000000000001,0.74,"know","n","2"
"1975","charley","reveal","block2",0,1,"reveal","n","2"
"1975","danny","announce","block2",0.03,1,"announce","n","2"
"1975","emily","confirm","block2",0.48,0.66,"confirm","n","2"
"1975","emma","say","block2",0.35,0.98,"say","n","2"
"1975","frank","see","block2",0.03,1,"see","n","2"
"1975","grace","discover","block2",0.12,1,"discover","n","2"
"1975","isabella","be_annoyed","block2",0.01,0.99,"be_annoyed","n","2"
"1975","jackson","prove","block2",0.66,0.94,"prove","n","2"
"1975","jayden","suggest","block2",0.41,0.67,"suggest","n","2"
"1975","jon","hear","block2",0.27,0.86,"hear","n","2"
"1975","josh","demonstrate","block2",0.75,0.17,"demonstrate","n","2"
"1975","josie","inform","block2",0.0600000000000001,0.98,"inform","n","2"
"1975","julian","think","block2",0.48,1,"think","n","2"
"1975","mary","confess","block2",0.27,0.99,"confess","n","2"
"1975","mia","acknowledge","block2",0.05,0.97,"acknowledge","n","2"
"1975","olivia","establish","block2",0.05,0.81,"establish","n","2"
"1975","owen","admit","block2",0.15,1,"admit","n","2"
"1975","sophia","know","block2",0.02,1,"know","n","2"
"1975","tony","be_right","block2",0.05,0,"be_right","n","2"
"1975","zoe","pretend","block2",0.48,0.92,"pretend","n","2"
"1976","charley","inform","block2",0.14,0.8,"inform","n","2"
"1976","danny","announce","block2",0.32,0.7,"announce","n","2"
"1976","emily","confess","block2",0.17,0.76,"confess","n","2"
"1976","emma","hear","block2",0.11,0.86,"hear","n","2"
"1976","frank","acknowledge","block2",0.17,0.71,"acknowledge","n","2"
"1976","grace","say","block2",0.13,0.77,"say","n","2"
"1976","isabella","be_right","block2",0.89,0.07,"be_right","n","2"
"1976","jackson","prove","block2",0.77,0.28,"prove","n","2"
"1976","jayden","suggest","block2",0.57,0.29,"suggest","n","2"
"1976","jon","establish","block2",0.44,0.31,"establish","n","2"
"1976","josh","know","block2",0.17,0.88,"know","n","2"
"1976","josie","pretend","block2",0.78,0.73,"pretend","n","2"
"1976","julian","admit","block2",0.44,0.28,"admit","n","2"
"1976","mary","demonstrate","block2",0.78,0.26,"demonstrate","n","2"
"1976","mia","reveal","block2",0.15,0.78,"reveal","n","2"
"1976","olivia","see","block2",0.19,0.68,"see","n","2"
"1976","owen","think","block2",0.38,0.5,"think","n","2"
"1976","sophia","discover","block2",0.1,0.77,"discover","n","2"
"1976","tony","be_annoyed","block2",0.09,0.87,"be_annoyed","n","2"
"1976","zoe","confirm","block2",0.82,0.26,"confirm","n","2"
"1978","charley","think","block1",0,1,"think","n","2"
"1978","danny","say","block1",0,0,"say","n","2"
"1978","emily","see","block1",1,1,"see","n","2"
"1978","emma","prove","block1",0,0,"prove","n","2"
"1978","frank","suggest","block1",0,0,"suggest","n","2"
"1978","grace","establish","block1",0,0,"establish","n","2"
"1978","isabella","confess","block1",0.02,1,"confess","n","2"
"1978","jackson","pretend","block1",1,0,"pretend","n","2"
"1978","jayden","confirm","block1",0,0.04,"confirm","n","2"
"1978","jon","discover","block1",0,1,"discover","n","2"
"1978","josh","acknowledge","block1",0.98,1,"acknowledge","n","2"
"1978","josie","be_right","block1",0.97,0,"be_right","n","2"
"1978","julian","admit","block1",0,0,"admit","n","2"
"1978","mary","inform","block1",1,1,"inform","n","2"
"1978","mia","announce","block1",0,0.02,"announce","n","2"
"1978","olivia","reveal","block1",0,1,"reveal","n","2"
"1978","owen","be_annoyed","block1",1,1,"be_annoyed","n","2"
"1978","sophia","know","block1",1,1,"know","n","2"
"1978","tony","hear","block1",0,1,"hear","n","2"
"1978","zoe","demonstrate","block1",1,0,"demonstrate","n","2"
"1980","charley","establish","block1",0.63,1,"establish","n","2"
"1980","danny","be_right","block1",0.77,1,"be_right","n","2"
"1980","emily","hear","block1",0.81,1,"hear","n","2"
"1980","emma","admit","block1",0.42,1,"admit","n","2"
"1980","frank","confess","block1",0.18,1,"confess","n","2"
"1980","grace","know","block1",0.32,1,"know","n","2"
"1980","isabella","be_annoyed","block1",0.62,1,"be_annoyed","n","2"
"1980","jackson","confirm","block1",0.52,1,"confirm","n","2"
"1980","jayden","see","block1",0.28,1,"see","n","2"
"1980","jon","discover","block1",0.27,1,"discover","n","2"
"1980","josh","reveal","block1",0.73,1,"reveal","n","2"
"1980","josie","announce","block1",0.24,1,"announce","n","2"
"1980","julian","acknowledge","block1",0.29,1,"acknowledge","n","2"
"1980","mary","prove","block1",0.39,1,"prove","n","2"
"1980","mia","suggest","block1",0.69,1,"suggest","n","2"
"1980","olivia","think","block1",1,1,"think","n","2"
"1980","owen","say","block1",0.38,1,"say","n","2"
"1980","sophia","inform","block1",0.29,1,"inform","n","2"
"1980","tony","demonstrate","block1",0.59,1,"demonstrate","n","2"
"1980","zoe","pretend","block1",1,1,"pretend","n","2"
"1982","charley","suggest","block1",0,0.07,"suggest","n","2"
"1982","danny","prove","block1",0.27,0.23,"prove","n","2"
"1982","emily","admit","block1",0,0.41,"admit","n","2"
"1982","emma","announce","block1",0.03,0.34,"announce","n","2"
"1982","frank","hear","block1",0.03,0.33,"hear","n","2"
"1982","grace","establish","block1",0.01,0.17,"establish","n","2"
"1982","isabella","confirm","block1",0.22,0.24,"confirm","n","2"
"1982","jackson","acknowledge","block1",0.01,0.15,"acknowledge","n","2"
"1982","jayden","see","block1",0.1,0.91,"see","n","2"
"1982","jon","think","block1",0.03,0.7,"think","n","2"
"1982","josh","confess","block1",0.02,0.19,"confess","n","2"
"1982","josie","demonstrate","block1",0,0.53,"demonstrate","n","2"
"1982","julian","be_annoyed","block1",0.25,0.73,"be_annoyed","n","2"
"1982","mary","reveal","block1",0,0.13,"reveal","n","2"
"1982","mia","know","block1",0.04,0.72,"know","n","2"
"1982","olivia","say","block1",0.03,0.08,"say","n","2"
"1982","owen","be_right","block1",0.63,0.28,"be_right","n","2"
"1982","sophia","discover","block1",0.31,0.37,"discover","n","2"
"1982","tony","inform","block1",0.18,0.67,"inform","n","2"
