workerid,proliferate.condition,block,content,question_type,response,rt,short_trigger,slide_number_in_experiment,trigger,trigger_class,error
2328,default,block1,emma,ai,0.15,22252,establish,10,establish,C,
2328,default,block1,garage,ai,0.58,19553,MC,11,MC,MC,
2328,default,block1,jon,ai,0.03,10911,reveal,12,reveal,C,
2328,default,block1,josh,ai,0,24218,see,13,see,C,
2328,default,block1,olivia,ai,0.05,17638,admit,14,admit,C,
2328,default,block1,charley,ai,0.01,16554,think,15,think,C,
2328,default,block1,hat,ai,0.12,8524,MC,16,MC,MC,
2328,default,block1,mary,ai,0,7480,confirm,17,confirm,C,
2328,default,block1,grace,ai,0,15554,pretend,18,pretend,C,
2328,default,block1,muffins,ai,0.57,10497,MC,19,MC,MC,
2328,default,block1,jayden,ai,0,15019,hear,20,hear,C,
2328,default,block1,zoe,ai,0.34,13672,announce,21,announce,C,
2328,default,block1,kids,ai,0.01,11759,MC,22,MC,MC,
2328,default,block1,danny,ai,0.01,8680,suggest,23,suggest,C,
2328,default,block1,emily,ai,0,14277,prove,24,prove,C,
2328,default,block1,owen,ai,0.07,22212,be_annoyed,25,be_annoyed,C,
2328,default,block1,mia,ai,0,21122,demonstrate,26,demonstrate,C,
2328,default,block1,jackson,ai,0.13,11764,confess,27,confess,C,
2328,default,block1,sophia,ai,0.16,22187,discover,28,discover,C,
2328,default,block1,josie,ai,0.75,15632,acknowledge,29,acknowledge,C,
2328,default,block1,tony,ai,0.41,48790,know,30,know,C,
2328,default,block2,julian,projective,0,21555,say,32,say,C,
2328,default,block2,emily,projective,0.06,11622,prove,33,prove,C,
2328,default,block2,emma,projective,0.07,11677,establish,34,establish,C,
2328,default,block2,sophia,projective,0.77,21036,discover,35,discover,C,
2328,default,block2,garage,projective,0.12,23940,MC,36,MC,MC,
2328,default,block2,charley,projective,0.02,23188,think,37,think,C,
2328,default,block2,hat,projective,0.06,13780,MC,38,MC,MC,
2328,default,block2,zoe,projective,0.62,52402,announce,39,announce,C,
2328,default,block2,ballet,projective,0.12,9105,MC,40,MC,MC,
2328,default,block2,danny,projective,0.12,13277,suggest,41,suggest,C,
2328,default,block2,jackson,projective,0.02,12899,confess,42,confess,C,
2328,default,block2,mary,projective,0.33,13376,confirm,43,confirm,C,
2328,default,block2,josie,projective,0.71,80495,acknowledge,44,acknowledge,C,
2328,default,block2,isabella,projective,0.81,8168,inform,45,inform,C,
2328,default,block2,jayden,projective,1,53407,hear,46,hear,C,
2328,default,block2,muffins,projective,0.01,10699,MC,47,MC,MC,
2328,default,block2,owen,projective,1,12824,be_annoyed,48,be_annoyed,C,
2328,default,block2,grace,projective,0.09,29824,pretend,49,pretend,C,
2328,default,block2,jon,projective,0.92,11149,reveal,50,reveal,C,
2328,default,block2,mia,projective,0.57,22026,demonstrate,51,demonstrate,C,
2328,default,block2,josh,projective,0.99,17067,see,52,see,C,
2328,default,block2,kids,projective,0.02,11452,MC,53,MC,MC,
2328,default,block2,tony,projective,0.99,8358,know,54,know,C,
2328,default,block2,pizza,projective,0.11,22620,MC,55,MC,MC,
2328,default,block2,frank,projective,0.56,26026,be_right,56,be_right,C,
2328,default,block2,olivia,projective,0.36,7911,admit,57,admit,C,
2269,default,block1,garage,ai,0.97,13178,MC,5,MC,MC,
2269,default,block1,josie,ai,0.05,13354,announce,6,announce,C,
2269,default,block1,jackson,ai,0.01,7939,admit,7,admit,C,
2269,default,block1,olivia,ai,0.01,13132,suggest,8,suggest,C,
2269,default,block1,owen,ai,0.02,10035,inform,9,inform,C,
2269,default,block1,julian,ai,0.02,7606,acknowledge,10,acknowledge,C,
2269,default,block1,jayden,ai,0,9839,reveal,11,reveal,C,
2269,default,block1,muffins,ai,0.99,11455,MC,12,MC,MC,
2269,default,block1,sophia,ai,0,5361,think,13,think,C,
2269,default,block1,pizza,ai,0.86,18905,MC,14,MC,MC,
2269,default,block1,mia,ai,0,9778,pretend,15,pretend,C,
2269,default,block1,emma,ai,0,13137,say,16,say,C,
2269,default,block1,frank,ai,0.02,7592,demonstrate,17,demonstrate,C,
2269,default,block1,tony,ai,0.01,13992,be_annoyed,18,be_annoyed,C,
2269,default,block1,ballet,ai,0.97,7581,MC,19,MC,MC,
2269,default,block1,josh,ai,0.01,7303,discover,20,discover,C,
2269,default,block1,zoe,ai,0.02,11375,be_right,21,be_right,C,
2269,default,block1,kids,ai,0.99,8420,MC,22,MC,MC,
2269,default,block1,emily,ai,0.02,9351,prove,23,prove,C,
2269,default,block1,mary,ai,0,6749,see,24,see,C,
2269,default,block1,charley,ai,0.03,24185,confirm,25,confirm,C,
2269,default,block1,grace,ai,0.01,7032,establish,26,establish,C,
2269,default,block1,danny,ai,0,34631,know,27,know,C,
2269,default,block1,hat,ai,0.98,7457,MC,28,MC,MC,
2269,default,block1,jon,ai,0,16688,confess,29,confess,C,
2269,default,block1,isabella,ai,0.02,8735,hear,30,hear,C,
2269,default,block2,garage,projective,0.02,11487,MC,32,MC,MC,
2269,default,block2,hat,projective,0,9495,MC,33,MC,MC,
2269,default,block2,olivia,projective,0.02,13813,suggest,34,suggest,C,
2269,default,block2,muffins,projective,0.01,8929,MC,35,MC,MC,
2269,default,block2,emma,projective,0.02,9712,say,36,say,C,
2269,default,block2,mary,projective,0.51,11940,see,37,see,C,
2269,default,block2,jayden,projective,0.5,7132,reveal,38,reveal,C,
2269,default,block2,sophia,projective,0.24,8130,think,39,think,C,
2269,default,block2,grace,projective,0.01,8613,establish,40,establish,C,
2269,default,block2,pizza,projective,0.49,7929,MC,41,MC,MC,
2269,default,block2,jon,projective,0.48,15001,confess,42,confess,C,
2269,default,block2,josh,projective,0.48,9432,discover,43,discover,C,
2269,default,block2,danny,projective,0.9,14110,know,44,know,C,
2269,default,block2,jackson,projective,0.6,13639,admit,45,admit,C,
2269,default,block2,owen,projective,0.98,9537,inform,46,inform,C,
2269,default,block2,julian,projective,0.51,7944,acknowledge,47,acknowledge,C,
2269,default,block2,ballet,projective,0.02,8917,MC,48,MC,MC,
2269,default,block2,frank,projective,0.02,6968,demonstrate,49,demonstrate,C,
2269,default,block2,isabella,projective,0.82,8171,hear,50,hear,C,
2269,default,block2,tony,projective,0.99,6670,be_annoyed,51,be_annoyed,C,
2269,default,block2,josie,projective,0.75,7020,announce,52,announce,C,
2269,default,block2,mia,projective,0.01,5201,pretend,53,pretend,C,
2269,default,block2,charley,projective,0.53,8512,confirm,54,confirm,C,
2269,default,block2,emily,projective,0.01,5008,prove,55,prove,C,
2269,default,block2,zoe,projective,0.01,8306,be_right,56,be_right,C,
2269,default,block2,kids,projective,0.01,8382,MC,57,MC,MC,
2423,default,block1,hat,projective,0.08,19827,MC,5,MC,MC,
2423,default,block1,frank,projective,0.96,14007,hear,6,hear,C,
2423,default,block1,emily,projective,0.06,42974,suggest,7,suggest,C,
2423,default,block1,pizza,projective,0.24,29135,MC,8,MC,MC,
2423,default,block1,tony,projective,0.05,14782,demonstrate,9,demonstrate,C,
2423,default,block1,julian,projective,0.97,11178,be_annoyed,10,be_annoyed,C,
2423,default,block1,charley,projective,0.69,19980,prove,11,prove,C,
2423,default,block1,kids,projective,0.13,22129,MC,12,MC,MC,
2423,default,block1,jackson,projective,0.31,17812,say,13,say,C,
2423,default,block1,olivia,projective,0.85,6213,know,14,know,C,
2423,default,block1,danny,projective,0.28,36913,be_right,15,be_right,C,
2423,default,block1,zoe,projective,0.35,11800,establish,16,establish,C,
2423,default,block1,josh,projective,0.86,13994,discover,17,discover,C,
2423,default,block1,mary,projective,0.17,19316,pretend,18,pretend,C,
2423,default,block1,josie,projective,0.1,46819,confess,19,confess,C,
2423,default,block1,grace,projective,0.37,17586,confirm,20,confirm,C,
2423,default,block1,jon,projective,0.42,7890,reveal,21,reveal,C,
2423,default,block1,mia,projective,0.29,11173,think,22,think,C,
2423,default,block1,jayden,projective,0.36,12835,admit,23,admit,C,
2423,default,block1,muffins,projective,0.31,10807,MC,24,MC,MC,
2423,default,block1,isabella,projective,0.74,7315,acknowledge,25,acknowledge,C,
2423,default,block1,garage,projective,0.27,8217,MC,26,MC,MC,
2423,default,block1,sophia,projective,0.9,8161,inform,27,inform,C,
2423,default,block1,ballet,projective,0.24,5204,MC,28,MC,MC,
2423,default,block1,emma,projective,0.85,5643,see,29,see,C,
2423,default,block1,owen,projective,0.33,4899,announce,30,announce,C,
2423,default,block2,olivia,ai,0,27808,know,32,know,C,
2423,default,block2,grace,ai,0,12962,confirm,33,confirm,C,
2423,default,block2,julian,ai,0,9424,be_annoyed,34,be_annoyed,C,
2423,default,block2,charley,ai,0,47811,prove,35,prove,C,
2423,default,block2,jackson,ai,0,8761,say,36,say,C,
2423,default,block2,mary,ai,0,8591,pretend,37,pretend,C,
2423,default,block2,kids,ai,0.84,20467,MC,38,MC,MC,
2423,default,block2,jayden,ai,0,10676,admit,39,admit,C,
2423,default,block2,owen,ai,0,8590,announce,40,announce,C,
2423,default,block2,muffins,ai,0.98,10327,MC,41,MC,MC,
2423,default,block2,mia,ai,0,7959,think,42,think,C,
2423,default,block2,sophia,ai,0,8614,inform,43,inform,C,
2423,default,block2,danny,ai,0,6495,be_right,44,be_right,C,
2423,default,block2,pizza,ai,0.97,6251,MC,45,MC,MC,
2423,default,block2,emily,ai,0,4056,suggest,46,suggest,C,
2423,default,block2,emma,ai,0,10993,see,47,see,C,
2423,default,block2,tony,ai,0,34650,demonstrate,48,demonstrate,C,
2423,default,block2,isabella,ai,0,5267,acknowledge,49,acknowledge,C,
2423,default,block2,hat,ai,1,4782,MC,50,MC,MC,
2423,default,block2,josie,ai,0,8497,confess,51,confess,C,
2423,default,block2,garage,ai,1,4967,MC,52,MC,MC,
2423,default,block2,jon,ai,0,4694,reveal,53,reveal,C,
2423,default,block2,ballet,ai,1,5401,MC,54,MC,MC,
2423,default,block2,frank,ai,0,5127,hear,55,hear,C,
2423,default,block2,josh,ai,0,5312,discover,56,discover,C,
2423,default,block2,zoe,ai,0,11002,establish,57,establish,C,
2313,default,block1,kids,projective,0,14958,MC,5,MC,MC,
2313,default,block1,jackson,projective,1,11112,confess,6,confess,C,
2313,default,block1,zoe,projective,0,11472,suggest,7,suggest,C,
2313,default,block1,pizza,projective,0,10675,MC,8,MC,MC,
2313,default,block1,ballet,projective,0,9944,MC,9,MC,MC,
2313,default,block1,charley,projective,1,10216,reveal,10,reveal,C,
2313,default,block1,sophia,projective,1,6648,demonstrate,11,demonstrate,C,
2313,default,block1,olivia,projective,0.26,20784,confirm,12,confirm,C,
2313,default,block1,emily,projective,1,8040,see,13,see,C,
2313,default,block1,isabella,projective,0,14175,pretend,14,pretend,C,
2313,default,block1,julian,projective,1,10439,know,15,know,C,
2313,default,block1,mary,projective,0,9776,prove,16,prove,C,
2313,default,block1,muffins,projective,0,13016,MC,17,MC,MC,
2313,default,block1,frank,projective,1,5896,hear,18,hear,C,
2313,default,block1,owen,projective,0,8743,establish,19,establish,C,
2313,default,block1,emma,projective,1,15287,discover,20,discover,C,
2313,default,block1,josie,projective,1,9047,announce,21,announce,C,
2313,default,block1,josh,projective,1,11576,be_annoyed,22,be_annoyed,C,
2313,default,block1,jon,projective,0,7128,say,23,say,C,
2313,default,block1,garage,projective,0,9904,MC,24,MC,MC,
2313,default,block1,jayden,projective,0,87903,think,25,think,C,
2313,default,block1,tony,projective,0.38,10312,acknowledge,26,acknowledge,C,
2313,default,block1,grace,projective,1,11776,inform,27,inform,C,
2313,default,block1,mia,projective,0,7480,be_right,28,be_right,C,
2313,default,block1,danny,projective,0.3,9040,admit,29,admit,C,
2313,default,block1,hat,projective,0,9400,MC,30,MC,MC,
2313,default,block2,owen,ai,0,10238,establish,32,establish,C,
2313,default,block2,garage,ai,1,7600,MC,33,MC,MC,
2313,default,block2,josh,ai,0,7056,be_annoyed,34,be_annoyed,C,
2313,default,block2,josie,ai,0,6464,announce,35,announce,C,
2313,default,block2,julian,ai,0,6088,know,36,know,C,
2313,default,block2,jayden,ai,0,15312,think,37,think,C,
2313,default,block2,muffins,ai,1,6392,MC,38,MC,MC,
2313,default,block2,mary,ai,0,6848,prove,39,prove,C,
2313,default,block2,frank,ai,0,6959,hear,40,hear,C,
2313,default,block2,jon,ai,0,4439,say,41,say,C,
2313,default,block2,charley,ai,0,5184,reveal,42,reveal,C,
2313,default,block2,sophia,ai,0,5375,demonstrate,43,demonstrate,C,
2313,default,block2,isabella,ai,0,7088,pretend,44,pretend,C,
2313,default,block2,kids,ai,1,7296,MC,45,MC,MC,
2313,default,block2,emma,ai,0,5640,discover,46,discover,C,
2313,default,block2,ballet,ai,1,6280,MC,47,MC,MC,
2313,default,block2,mia,ai,0,5600,be_right,48,be_right,C,
2313,default,block2,danny,ai,0,5008,admit,49,admit,C,
2313,default,block2,hat,ai,1,5080,MC,50,MC,MC,
2313,default,block2,olivia,ai,0,4896,confirm,51,confirm,C,
2313,default,block2,grace,ai,0,7648,inform,52,inform,C,
2313,default,block2,tony,ai,0,29751,acknowledge,53,acknowledge,C,
2313,default,block2,pizza,ai,1,6448,MC,54,MC,MC,
2313,default,block2,zoe,ai,0,4128,suggest,55,suggest,C,
2313,default,block2,jackson,ai,0,4688,confess,56,confess,C,
2313,default,block2,emily,ai,0,3960,see,57,see,C,
2320,default,block1,sophia,projective,1,7321,know,5,know,C,
2320,default,block1,emily,projective,1,6136,reveal,6,reveal,C,
2320,default,block1,jackson,projective,0,7400,be_right,7,be_right,C,
2320,default,block1,josh,projective,0.71,8304,establish,8,establish,C,
2320,default,block1,muffins,projective,0,5735,MC,9,MC,MC,
2320,default,block1,ballet,projective,0,5224,MC,10,MC,MC,
2320,default,block1,pizza,projective,0,9992,MC,11,MC,MC,
2320,default,block1,mary,projective,1,5520,be_annoyed,12,be_annoyed,C,
2320,default,block1,jayden,projective,0.5,4967,prove,13,prove,C,
2320,default,block1,zoe,projective,1,5364,discover,14,discover,C,
2320,default,block1,josie,projective,0.49,5882,acknowledge,15,acknowledge,C,
2320,default,block1,owen,projective,0,5505,confirm,16,confirm,C,
2320,default,block1,danny,projective,0.81,5200,hear,17,hear,C,
2320,default,block1,julian,projective,0,3311,say,18,say,C,
2320,default,block1,isabella,projective,1,5968,see,19,see,C,
2320,default,block1,kids,projective,0,3994,MC,20,MC,MC,
2320,default,block1,mia,projective,0,4426,admit,21,admit,C,
2320,default,block1,tony,projective,1,4776,inform,22,inform,C,
2320,default,block1,emma,projective,0,7228,suggest,23,suggest,C,
2320,default,block1,charley,projective,0,4048,think,24,think,C,
2320,default,block1,jon,projective,0.3,4148,confess,25,confess,C,
2320,default,block1,garage,projective,0,4668,MC,26,MC,MC,
2320,default,block1,grace,projective,0,7260,pretend,27,pretend,C,
2320,default,block1,olivia,projective,0.17,4301,demonstrate,28,demonstrate,C,
2320,default,block1,frank,projective,0.66,5479,announce,29,announce,C,
2320,default,block1,hat,projective,0,3468,MC,30,MC,MC,
2320,default,block2,garage,ai,1,7075,MC,32,MC,MC,
2320,default,block2,jon,ai,0,6028,confess,33,confess,C,
2320,default,block2,owen,ai,0,4744,confirm,34,confirm,C,
2320,default,block2,tony,ai,0,6912,inform,35,inform,C,
2320,default,block2,mary,ai,0,4713,be_annoyed,36,be_annoyed,C,
2320,default,block2,pizza,ai,0.85,8258,MC,37,MC,MC,
2320,default,block2,jackson,ai,0,4898,be_right,38,be_right,C,
2320,default,block2,frank,ai,0,3034,announce,39,announce,C,
2320,default,block2,sophia,ai,0,4459,know,40,know,C,
2320,default,block2,ballet,ai,0.69,8562,MC,41,MC,MC,
2320,default,block2,hat,ai,0.73,5936,MC,42,MC,MC,
2320,default,block2,emma,ai,0,4558,suggest,43,suggest,C,
2320,default,block2,olivia,ai,0,3082,demonstrate,44,demonstrate,C,
2320,default,block2,emily,ai,0,4010,reveal,45,reveal,C,
2320,default,block2,mia,ai,0,2910,admit,46,admit,C,
2320,default,block2,jayden,ai,0,2770,prove,47,prove,C,
2320,default,block2,grace,ai,0,3762,pretend,48,pretend,C,
2320,default,block2,josie,ai,0,3530,acknowledge,49,acknowledge,C,
2320,default,block2,kids,ai,0.85,6160,MC,50,MC,MC,
2320,default,block2,danny,ai,0,5086,hear,51,hear,C,
2320,default,block2,josh,ai,0,2862,establish,52,establish,C,
2320,default,block2,julian,ai,0,3800,say,53,say,C,
2320,default,block2,muffins,ai,1,4474,MC,54,MC,MC,
2320,default,block2,charley,ai,0,8691,think,55,think,C,
2320,default,block2,isabella,ai,0,4328,see,56,see,C,
2320,default,block2,zoe,ai,0,4583,discover,57,discover,C,
2440,default,block1,grace,projective,0.02,20609,say,5,say,C,
2440,default,block1,ballet,projective,0.04,20560,MC,6,MC,MC,
2440,default,block1,muffins,projective,0.02,13538,MC,7,MC,MC,
2440,default,block1,jackson,projective,0.06,11822,be_right,8,be_right,C,
2440,default,block1,kids,projective,0.02,12987,MC,9,MC,MC,
2440,default,block1,julian,projective,0.04,13726,establish,10,establish,C,
2440,default,block1,emily,projective,0.1,10826,reveal,11,reveal,C,
2440,default,block1,sophia,projective,0.08,9830,announce,12,announce,C,
2440,default,block1,jayden,projective,0.06,7903,demonstrate,13,demonstrate,C,
2440,default,block1,mia,projective,0.04,11578,think,14,think,C,
2440,default,block1,emma,projective,0.08,16992,acknowledge,15,acknowledge,C,
2440,default,block1,tony,projective,0.4,26574,admit,16,admit,C,
2440,default,block1,jon,projective,0.94,22177,be_annoyed,17,be_annoyed,C,
2440,default,block1,garage,projective,0.06,9811,MC,18,MC,MC,
2440,default,block1,hat,projective,0.16,8866,MC,19,MC,MC,
2440,default,block1,frank,projective,0.05,6832,confirm,20,confirm,C,
2440,default,block1,pizza,projective,0.92,33588,MC,21,MC,MC,
2440,default,block1,mary,projective,0.07,5964,hear,22,hear,C,
2440,default,block1,zoe,projective,0.02,9612,suggest,23,suggest,C,
2440,default,block1,isabella,projective,0.75,10639,see,24,see,C,
2440,default,block1,josie,projective,0.87,16018,prove,25,prove,C,
2440,default,block1,josh,projective,0.93,11663,discover,26,discover,C,
2440,default,block1,owen,projective,0.04,15152,pretend,27,pretend,C,
2440,default,block1,olivia,projective,0.81,12765,confess,28,confess,C,
2440,default,block1,charley,projective,0.98,6694,know,29,know,C,
2440,default,block1,danny,projective,0.88,14262,inform,30,inform,C,
2440,default,block2,kids,ai,0.91,19567,MC,32,MC,MC,
2440,default,block2,charley,ai,0.03,16037,know,33,know,C,
2440,default,block2,jackson,ai,0.01,16617,be_right,34,be_right,C,
2440,default,block2,emma,ai,0.03,11991,acknowledge,35,acknowledge,C,
2440,default,block2,isabella,ai,0.02,18131,see,36,see,C,
2440,default,block2,zoe,ai,0.03,11302,suggest,37,suggest,C,
2440,default,block2,emily,ai,0.01,6508,reveal,38,reveal,C,
2440,default,block2,josh,ai,0.01,6666,discover,39,discover,C,
2440,default,block2,mary,ai,0.02,11033,hear,40,hear,C,
2440,default,block2,garage,ai,0.96,17410,MC,41,MC,MC,
2440,default,block2,sophia,ai,0.02,9415,announce,42,announce,C,
2440,default,block2,grace,ai,0.02,7047,say,43,say,C,
2440,default,block2,mia,ai,0.01,8884,think,44,think,C,
2440,default,block2,ballet,ai,0.97,8633,MC,45,MC,MC,
2440,default,block2,tony,ai,0,8143,admit,46,admit,C,
2440,default,block2,frank,ai,0.02,9808,confirm,47,confirm,C,
2440,default,block2,josie,ai,0.01,8981,prove,48,prove,C,
2440,default,block2,jayden,ai,0.03,5051,demonstrate,49,demonstrate,C,
2440,default,block2,julian,ai,0.03,6099,establish,50,establish,C,
2440,default,block2,jon,ai,0.01,7841,be_annoyed,51,be_annoyed,C,
2440,default,block2,olivia,ai,0.02,5779,confess,52,confess,C,
2440,default,block2,owen,ai,0.02,18608,pretend,53,pretend,C,
2440,default,block2,muffins,ai,0.96,7742,MC,54,MC,MC,
2440,default,block2,pizza,ai,0.97,6327,MC,55,MC,MC,
2440,default,block2,danny,ai,0.02,7148,inform,56,inform,C,
2440,default,block2,hat,ai,0.98,5588,MC,57,MC,MC,
2461,default,block1,mary,ai,0,12867,hear,5,hear,C,
2461,default,block1,olivia,ai,0.03,5116,suggest,6,suggest,C,
2461,default,block1,frank,ai,0.03,3786,know,7,know,C,
2461,default,block1,pizza,ai,0.71,11763,MC,8,MC,MC,
2461,default,block1,isabella,ai,0,10485,establish,9,establish,C,
2461,default,block1,julian,ai,0.01,5529,inform,10,inform,C,
2461,default,block1,kids,ai,0.82,8230,MC,11,MC,MC,
2461,default,block1,danny,ai,0.02,3943,announce,12,announce,C,
2461,default,block1,ballet,ai,0.81,3632,MC,13,MC,MC,
2461,default,block1,jon,ai,0.02,7889,think,14,think,C,
2461,default,block1,emma,ai,0.01,6315,see,15,see,C,
2461,default,block1,zoe,ai,0.02,7519,be_right,16,be_right,C,
2461,default,block1,muffins,ai,0.88,4124,MC,17,MC,MC,
2461,default,block1,mia,ai,0.02,4613,confess,18,confess,C,
2461,default,block1,emily,ai,0.01,3016,reveal,19,reveal,C,
2461,default,block1,josh,ai,0.03,12115,confirm,20,confirm,C,
2461,default,block1,tony,ai,0,6044,demonstrate,21,demonstrate,C,
2461,default,block1,josie,ai,0.04,6974,be_annoyed,22,be_annoyed,C,
2461,default,block1,grace,ai,0.01,2898,say,23,say,C,
2461,default,block1,garage,ai,0.9,3699,MC,24,MC,MC,
2461,default,block1,sophia,ai,0.01,30913,discover,25,discover,C,
2461,default,block1,owen,ai,0,6440,prove,26,prove,C,
2461,default,block1,charley,ai,0.01,2906,pretend,27,pretend,C,
2461,default,block1,jayden,ai,0.01,2281,admit,28,admit,C,
2461,default,block1,jackson,ai,0.02,2029,acknowledge,29,acknowledge,C,
2461,default,block1,hat,ai,0.74,2768,MC,30,MC,MC,
2461,default,block2,charley,projective,0.09,8441,pretend,32,pretend,C,
2461,default,block2,julian,projective,0.97,4548,inform,33,inform,C,
2461,default,block2,mia,projective,0.98,2704,confess,34,confess,C,
2461,default,block2,frank,projective,0.99,4408,know,35,know,C,
2461,default,block2,kids,projective,0,5497,MC,36,MC,MC,
2461,default,block2,sophia,projective,0.94,5579,discover,37,discover,C,
2461,default,block2,zoe,projective,0.06,5940,be_right,38,be_right,C,
2461,default,block2,mary,projective,0.86,4034,hear,39,hear,C,
2461,default,block2,muffins,projective,0.01,3461,MC,40,MC,MC,
2461,default,block2,hat,projective,0.02,2082,MC,41,MC,MC,
2461,default,block2,olivia,projective,0.31,6937,suggest,42,suggest,C,
2461,default,block2,jackson,projective,0.86,5229,acknowledge,43,acknowledge,C,
2461,default,block2,grace,projective,0.12,8332,say,44,say,C,
2461,default,block2,jon,projective,0.12,3997,think,45,think,C,
2461,default,block2,tony,projective,0.18,32319,demonstrate,46,demonstrate,C,
2461,default,block2,danny,projective,0.3,3994,announce,47,announce,C,
2461,default,block2,pizza,projective,0.02,2636,MC,48,MC,MC,
2461,default,block2,emily,projective,0.83,4606,reveal,49,reveal,C,
2461,default,block2,garage,projective,0.04,3854,MC,50,MC,MC,
2461,default,block2,josie,projective,0.8,30730,be_annoyed,51,be_annoyed,C,
2461,default,block2,ballet,projective,0.01,3999,MC,52,MC,MC,
2461,default,block2,emma,projective,0.91,3699,see,53,see,C,
2461,default,block2,jayden,projective,0.24,4663,admit,54,admit,C,
2461,default,block2,isabella,projective,0.19,2712,establish,55,establish,C,
2461,default,block2,owen,projective,0.27,3312,prove,56,prove,C,
2461,default,block2,josh,projective,0.22,3113,confirm,57,confirm,C,
2394,default,block1,olivia,projective,0.72,11220,be_annoyed,5,be_annoyed,C,
2394,default,block1,garage,projective,0.05,17878,MC,6,MC,MC,
2394,default,block1,frank,projective,0.54,14810,demonstrate,7,demonstrate,C,
2394,default,block1,charley,projective,0.75,12240,see,8,see,C,
2394,default,block1,muffins,projective,0.11,10280,MC,9,MC,MC,
2394,default,block1,pizza,projective,0.07,8407,MC,10,MC,MC,
2394,default,block1,emma,projective,0.64,10931,discover,11,discover,C,
2394,default,block1,jon,projective,0.77,11619,know,12,know,C,
2394,default,block1,owen,projective,0.27,9607,reveal,13,reveal,C,
2394,default,block1,ballet,projective,0.09,7144,MC,14,MC,MC,
2394,default,block1,danny,projective,0.18,6899,confess,15,confess,C,
2394,default,block1,julian,projective,0.66,10074,think,16,think,C,
2394,default,block1,sophia,projective,0.38,1330,confirm,17,confirm,C,
2394,default,block1,jackson,projective,0.31,8306,prove,18,prove,C,
2394,default,block1,josie,projective,0.32,1484,announce,19,announce,C,
2394,default,block1,isabella,projective,0.24,2719,acknowledge,20,acknowledge,C,
2394,default,block1,grace,projective,0.36,5882,establish,21,establish,C,
2394,default,block1,kids,projective,0.29,2148,MC,22,MC,MC,
2394,default,block1,jayden,projective,0.06,1940,admit,23,admit,C,
2394,default,block1,emily,projective,0.05,2290,inform,24,inform,C,
2394,default,block1,mary,projective,0.12,5758,be_right,25,be_right,C,
2394,default,block1,tony,projective,0.17,5022,suggest,26,suggest,C,
2394,default,block1,hat,projective,0.18,6964,MC,27,MC,MC,
2394,default,block1,mia,projective,0.19,1121,pretend,28,pretend,C,
2394,default,block1,josh,projective,0.36,845,hear,29,hear,C,
2394,default,block1,zoe,projective,0.22,1067,say,30,say,C,
2394,default,block2,tony,ai,0.31,1828,suggest,32,suggest,C,
2394,default,block2,mia,ai,0.46,496,pretend,33,pretend,C,
2394,default,block2,emily,ai,0.58,7776,inform,34,inform,C,
2394,default,block2,josh,ai,0.23,931,hear,35,hear,C,
2394,default,block2,julian,ai,0.28,774,think,36,think,C,
2394,default,block2,charley,ai,0.46,754,see,37,see,C,
2394,default,block2,jon,ai,0.61,839,know,38,know,C,
2394,default,block2,isabella,ai,0.06,772,acknowledge,39,acknowledge,C,
2394,default,block2,kids,ai,0.05,860,MC,40,MC,MC,
2394,default,block2,grace,ai,0.12,786,establish,41,establish,C,
2394,default,block2,ballet,ai,0.79,1498,MC,42,MC,MC,
2394,default,block2,frank,ai,0.05,1201,demonstrate,43,demonstrate,C,
2394,default,block2,jackson,ai,0.06,922,prove,44,prove,C,
2394,default,block2,sophia,ai,0.12,893,confirm,45,confirm,C,
2394,default,block2,olivia,ai,0.09,1298,be_annoyed,46,be_annoyed,C,
2394,default,block2,zoe,ai,0.06,1682,say,47,say,C,
2394,default,block2,emma,ai,0.01,1553,discover,48,discover,C,
2394,default,block2,danny,ai,0.07,1065,confess,49,confess,C,
2394,default,block2,muffins,ai,0.92,2280,MC,50,MC,MC,
2394,default,block2,josie,ai,0.11,859,announce,51,announce,C,
2394,default,block2,pizza,ai,0.11,678,MC,52,MC,MC,
2394,default,block2,hat,ai,0.08,786,MC,53,MC,MC,
2394,default,block2,jayden,ai,0.15,1131,admit,54,admit,C,
2394,default,block2,owen,ai,0.19,708,reveal,55,reveal,C,
2394,default,block2,garage,ai,0.06,921,MC,56,MC,MC,
2394,default,block2,mary,ai,0.2,927,be_right,57,be_right,C,
2486,default,block1,mia,ai,0,13123,demonstrate,5,demonstrate,C,
2486,default,block1,charley,ai,0,7968,prove,6,prove,C,
2486,default,block1,jackson,ai,0,7976,inform,7,inform,C,
2486,default,block1,kids,ai,0.49,21048,MC,8,MC,MC,
2486,default,block1,tony,ai,0,9339,think,9,think,C,
2486,default,block1,jayden,ai,0,5123,confirm,10,confirm,C,
2486,default,block1,danny,ai,0,6776,be_right,11,be_right,C,
2486,default,block1,sophia,ai,0,4811,acknowledge,12,acknowledge,C,
2486,default,block1,garage,ai,1,9056,MC,13,MC,MC,
2486,default,block1,mary,ai,0,7160,establish,14,establish,C,
2486,default,block1,grace,ai,0,5704,discover,15,discover,C,
2486,default,block1,emma,ai,0,5399,reveal,16,reveal,C,
2486,default,block1,josh,ai,0,5039,confess,17,confess,C,
2486,default,block1,emily,ai,0,5668,admit,18,admit,C,
2486,default,block1,ballet,ai,1,17452,MC,19,MC,MC,
